product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_id,review_title,review_content,discount_percentage_num,discount_ratio,price_difference,ultra_discount,brands,price_tier,discount_tier,pos_word,neg_word,customer_sentiment,sentiment_value
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home&Kitchen,999.0,1075.0,7%,4.1,9275.0,"High Class Premium No 1 Quality compare to any brand|Free Replacement with in warranty period no company gives except Rico|1500 watts Immersion rod with Super fast heating Copper Element with Nickel plating for efficient performance and long life|Convenient Bucket handle for easy grip and easy usage,heater rod water water heater water heaters heater rod water heater rod water heater rods water heaters rod|Best alternative to all other water heating options as per Highest European Standard 100% Copper Rod","R2700E7W1TZOD3,RJYAUT0FRKDMB,RL8FH0EY6MYW2,R3LQZ1MVHYQ0AH,RA44P2P2I6OAT,R1RY147GD1ET8M,RYTQA3YC8EVSL,R2UK87WTHHEQLI","Excellent to Use, Adequate Cord length but Too Expensive compared with other & Hope for Durability.,Easy to handle, hassle free,Good,Nice product 👍,Good product,Overall good product,Product not working more than 6months. At that time 797 rs now 999 rs. Too much,Not Shock proof at all","1) cord length could be increased little more (~5cm-10cm) because medium bucket size is adequate for covering of cord length for water up to 60% of water in bucket2) excellently easy to use for old people (above age of 75) also3) hope, durability is good for the price4) price is too expensive when compared with other top brands (so, hope will not come to repair easily as compared to other brands),i mean it's a water heating rod right.?? so obviously i'm gonna use it to heat water for bathing,good,shoke proof,good product,ok,https://m.media-amazon.com/images/w/webp_402378-t1/images/i/71imdas7aal._sy88.jpg,they are saying it is shock proof. but in user manual they said don't put your hand in water while heating. i don't understand what how they are claiming it as shock proof.",7,0.9293023255813954,76.0,False,Rico,Mid,Low,True,False,satisfied,1.0
B08HDCWDXD,"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)",Home&Kitchen,3179.0,6999.0,55%,4.0,743.0,"Note-This vacuum cleaner comes with an auto shut off technology that automatically shuts off the vacuum cleaner to protect from overheating|Post Purchase virtual Demo is provided on this product .A dedicated customer service executive is assigned to give live demo of the product over a video call|Best in class 700 Watts motor delivering powerful suction of 15.5 KPA and blower function that helps to tackle dirt, dust and dust mites.|Compact comes with Washable HEPA Filter which traps in minute dust particles up to 0.3 microns and ensures that the expelled air is ultra Clean. Please wash and dry the filter before use. Kindly ensure there are no traces of moisture or water before use.|The bagless design features a dust cup that collects all the dust, making it easy for you to simply tip it over and dispose the contents|4 meter long cord to ensure easy movement around the home to clean in one go, without worrying about switching sockets.|This vacuum cleaner comes with a wide range of accessories for different cleaning needs. It provides solution for efficient and hassle-free cleaning. The accessories provided are easy to use and convenient to store.","R1EOXYGHBYOOB9,R2MQLUR661FKOA,R235YDZ5Q9LII7,R26GBAZJ5NKP2J,R170382TYOYO5I,RJHX6V54VZFP4,R5YSMPE1H316Q,R3021SP9CQ8U4W","Ok but not for deep cleaning,Just ok. Trips frequently,It’s good product, however it’s getting heated up very fast.,It is very helpful,heat and stop after 10 minutes use,Good,Handy and good quality vacuum cleaner,Deep cleaning","handy but no carpet cleaning. stops in 10-15 min of continuous use..takes another 10 min to cool and restart...ok for cars  may be. the filter cleaning is difficult. i returned my product.,the equipment trips very frequently due to overheat. it's happening almost every 5 minutes, and takes upton 30 mins to cool down. not a good product.,it’s mostly used for cleaning sofa and bed corners. it’s getting hot very fast and getting tripped.,this product is very helpful in cleaning.,easily operate and many function so easy clean every corner and whole place,hi heat,liked,helpful",55,0.4542077439634233,3820.0,False,Eureka,High,Mid,True,True,Mixed,0.0
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)",Home&Kitchen,1049.0,2499.0,58%,3.6,328.0,"Instant water heater: Now comes with unbreakable First Class ABS (Acrylonitrile butadiene styrene) body and comes with water inlet and outlet Thread type. It is more convenient for usage and it will avoid water leakages. Our geyser is portable, instant, and compact, less power consumption Up to 20% saves electricity compare to other storage geyser|Auto cut off feature: It is available when the user forget to switch off it will going to automatically cut it off. (Manual reset models are only going to Standby Mode, Other Auto reset models are going to restart automatically after 10 minutes If this is not noticed, the same process keeps repeating it will increase your electricity and geyser life time also decrease.|Compact size: It provides Non-stop (247) hot water from 10 seconds onwards, just put it in the water tap and get hot water continuously it does not required additional plumbing. Ideal to use in Houses, Beauty salons, Hotels, Schools, bathroom, Kitchen, Wash area, Hospitals, Mansion and factories where there is an instant need of Warm/Hot water supply. (Strictly we are not recommended for drinking purpose)|Specifications: ABS (Acrylonitrile butadiene styrene) Shock proof and Heat resistant, Copper Heating Element Tubular type(3Kw.) , Indicators Neon Green and Red light, Thermostat Copper ISI marked, 1.5 square mm 3Core cable ISI marked 1.15Mtrs, 16Amp. Plug Pin-top ISI marked, coming with Guaranty card and user manual, with 2 No s Connecting nipple, 1 No Royal union, 1.5 m connecting hose and 2 No s Screw with wall sleeve and excellent packing|Easy to carry and safe to use: The instant water heater can be carried easily and the compact size to make things easier. It is safe to use.","R1EHLWVCNS1GYC,R12TMIZDRWREBE,R77IQG19KY16L,R3V9KCNAJ0PXQ,R2MAC7AI6X08LW,R17D4S6KU2SOBU,R1QO6EVD5EQ2MJ,R3FUW4VZQRFKQ5","Ok product but not for winter,Easy to use,There's no support for the product . You will not get the warranty.,👌👌👌,Value for money,Good,Good,Quality of the product is not as I expected.","it is not useful in winter as the water is coming normal temperature.,,there's no support for the product . you will not get the warranty. it should be mention somewhere.,very nice,i have ordered it again, i am using the last one from last two years. working very well and take least space and very compact,छोटे परिवार के लिए सही है ज्यादा पानी वालों के लिए नहीं,good,quality of the product is not as i expected. i does not warm the water as it should be.",58,0.4197679071628651,1450.0,False,CSI,Mid,Mid,True,False,satisfied,1.0
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Element and High Grade Stainless Steel Tank,Home&Kitchen,3599.0,7290.0,51%,3.9,942.0,"COPPER HEATING ELEMENT: Copper element present in this quick water heater ensures long lasting performance and efficient heating|STAINLESS STEEL TANK: This instant water geyser has high-grade stainless steel tank for superior protection against corrosion and high durability|WORKING PRESSURE: Class-1 Working Pressure built to withstand the high pressure of 0.65 MPa, making it perfect for multi-storey buildings.|TECHNOLOGY: i-Thermostat technology maintains an equilibrium between the temperature attained and the temperature required. Instant auto power cut-off feature adds to the safety and power saving as well|SUPERIOR SAFETY: Pressure release valve provides protection against any pressure build-up and very high temperatures","R2B3FENTTL8FY5,R2LLTOR4VYRSUP,R38QJJ3J9FUKGT,R1F6I0EPG64UKU,R1RMEFMJ2K9U77,R2N6SGIK0RA7CZ,RVMWQ6RR0C1HY,R3UBFGKNSPP1T","Good product but pipes/installation/plug not included,engineer charge 850/- he said company not provide instaltion bill,Good product,Its ok Good, not bad,Geyser is very Good,Genuine,Average,time saving","i bought 5ltr 3kw model 10 days before provides hot water just below boiling temprature 80°-95°c in 4-5min if provided mild cold tank water and auto cutoff after reaching hot temprature,pipes/installation/plug not included installation is 350 +18℅= 413 rs and i also paid 440rs hefty amount for 2 18inches steel pipes which i bought from installing engineer which is much higher than market pipe rate(200-250rs) better buy it from market if you buy this gyeseralso there was no mrp on pipes wrapper provided by engineerso be ready to spend 700 - 1000 rs extra if you want to buy this gyeser even though your bathroom is fitted with angle valves and other gyeser fittings.till now not tested in extreme cold weather of january starting in which no sunlight + temprature drops below 5°c in my area i am from middle up region,i bought 5ltr 3kw model 10 days before provides hot water just below boiling temprature 80°-95°c in 4-5min if provided mild cold tank water and auto cutoff after reaching hot temprature,pipes/installation/plug not included installation is 350 +18℅ also = 413 rs and i also paid 440rs hefty amount for 2 18inches steel pipes which i bought from installing engineer which is much higher than market pipe rate(200-250rs) better buy it from market if you buy this gyeseralso there was no mrp on pipes wrapper provided by engineer charge 850/- he said company not provide instaltion bill,good product enjoying with the performance... hindware mechanics charging too much and force to pay the amount else warranty is not available... it is too much... no 3pin plug and water hose supplied... if hindware charge the fixing charges at the time of order is fine,look is good this hindware gysar ,i have faced problem with wire is very short and  three pin plug set not given.i am using from last one month working condition is good.instantly water heating is good.,5 lt xceed geyser is very good heats water very fast one drawback is installation is not free i had to pay rs 370 extra while i bought my own plug and conecting pipe amazon hide this thing.,good product,it's a good product,easy to install and handle",51,0.4936899862825789,3691.0,False,Hindware,High,Mid,True,False,satisfied,1.0
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Maker (Black),Home&Kitchen,4799.0,5795.0,17%,3.9,3815.0,"Makes espresso, cappuccino and latte coffee|Milk frothing nozzle: Use the milk frothing nozzle for making Latte, Espresso Macchiato, Caff? Breve, and Caramel Macchiato varieties of coffee ; Turbo cappuccino nozzle: Use this special nozzle exclusively for achieving a satisfactory froth in your favourite Cappuccino|Warranty: 2 years on product|Power: 800 watts; Operating voltage: 230 volts. Bar Pressure: 4 bar. Function select knob :Yes|Includes: Coffee maker, Instruction manual, Customer care list and Guarantee card","R2FNV0NZDLWHE,R2M99BK02MCDNV,R2P5UQ0XEPCTOW,R1J2HEVC2FWFAN,R2RIUPW9S9ZHGN,R2LV0EOIWD1E49,R1D75XFJREJIF7,R2K5FL56JA45QK","Sufficient for a Family,Makes superior coffee,almost par with those brewed in CCD,value for money,Nice,Doesn’t justify the Description,Good for the price,Unnecessary Buy,Delivery without Warranty Card","this machine can easily brew coffee for a family of 4-6 members at a time. some people asked whether this can be used in a cafe. the answer is simple 'no'. reason is that this isn't a sophisticated machine like a professional commercial grade coffee brewer.now my experience with this machine was good. and a bad thing was that i did not get the steam pipe sleeve. except that, everything was well packed. when you buy this machine, make sure to rinse the internal passage. throw the first water from the machine. thoroughly wash the caraffe, puck, filter and measurement spoon. remember to never use dishwash gel or soaps to wash carafe, puck or anything such. it may ruin the coffee aroma.method (efficient as per my opinion):1. fill the water in tank. no need to measure it as it can be controlled with the selector. don't run it dry. it may damage the heating element or pump.2. switch on the machine. after that, pour the ground coffee powder inside the filter, level it and press it to compress. i use 1:2 ratio. 1 spoon of coffee powder to 2 spoon of water at output.3. before changing over to drip mode, open the steam valve and check if sufficient pressure is built. placing carafe under the puck, slowly move the selector till europa, and quickly back it to steam icon. this will let the coffee bloom inside. after 5-7 seconds, slowly move the selector upto espresso. the decoction should be not too slow or not too runny.4. wait till your desired quantity is reached and quickly change the selector to steam mode.5.  take milk in a tumbler which is slightly larger than the level of milk. place the tumbler under the steam pipe such a way that the tip should immerse just slight under milk meniscus. slowly open the steam valve located at the side. steam it as per your need.6. mix the milk and decoction. that's itremember to not uncap the top lid after usage as there may still be pressure inside. open the steam valve and let all the pressure get released.coffee used: bombay island espresso grind medium roast. use only espresso grind or maybe south indian filter grind. don't use aeropress, v60 or any other grind as it may not produce desired taste.i personally like this machine. for the price it's good and build quality is moderate. please watch some youtube videos if you are new to coffee machines. it's very very easy to ruin coffee without proper knowledge. you may also watch james hoffmann. he is world barista champion and shares tips about coffee.,i'm a fan of espresso. every time i go to a coffee joint, i tend to order a doppio( a double shot espresso). but, those prices are way too high if i wished to drink a cup of espresso twice everyday. so, i've decided to buy this machine. one thing to say, the quality and durability depends on the user. if you take care, the machine would take care of your cup of joe.so, how do you properly clean this thing is the question raised by many guests after seeing.1. always rinse the drip tray2. use 10% dish washing liquid with 90% water to clean the carafe3. do not hit the filter basket to drop the used grounds. run water over it forcefully to loosen the grounds. this is crucial because dents can affect quality4. before and after your brewing activities, make sure that you clean the internals. to do this, fill the carafe till the 4 mark with bottled water.  assemble an empty perma-filter.  switch on and set the strength to max. in about a minute, you can see steaming hot water flow into the carafe. check its color. if it's yellow, then rinse and repeat. if it is white, dry everything and switch it off. then, either do your coffee brewing or assemble it back and call it a day.5. always let the steam out. when you froth milk, immediately wipe off the residual milk with a lint free clothwarning: never ever use hard/tap water. it causes serious lime-scaling issues which can greatly affect the taste, quality of your coffee. it may also cause digestive issues. always use soft-can water(the water must not taste salty or sweet).  take this seriously. please do not post misleading reviews stating that my machine broke.the steam knob is the worst part of this machine. the machine was used just for 14 days. then, the steam knob decided to loosen up and fall off. i called the service center. they told me to bring it there. the problem is i'm just 17, and i cant drive. and the service center is far away. so, i removed the rubber casket and fixed the knob directly. it comes off, but i think i'll use it only to ease the pressure, because i always drink it black. but this issue makes me reduce a startips for using the machine.1. use fine grounded coffee. i use narasu's pb or royal elite bold. currently,  i'm using phalada pure & sure organic coffee powder. for the best results, you must grind the coffee on your own. if you can't make sure the coffee is fresh. mind that using instant coffee powder or using coffee mixed with chicory can lead to disaster, both for the machine and your stomach respectively. you can also go for lavazza. but, it makes a hole in your wallet deeper than the mariana trench.2. only use good quality bottled/can water.3. maintain a good cleaning discipline4. in case you've used hard/tap water, immediately do a descaling. refer your instruction manual.5. always tamp your ground in the filter. you must apply about 30 pounds of force. this is about 13 kg of force. hold the force for about 6 seconds and slowly rotate the tamper before removing it. make sure the filter lock is up when doing thisas you can see, this is a real espresso maker. it produces crema provided that you use fresh and the correct coffee. for me, it produced about 4 mm crema for a double shot. this is good for a steam driven machine. note that this is a steam driven machine. you can never get the finish of coffee joints, because they use dual boilers powered by thermoblock pumps. although the tastes would be similar, provided you use the correct beans.please look at the pics  to see the finish. the cirrus clouds like crema was from coffee powder a week old. the brown and rich crema is from that organic coffee powder i've just bought. can you notice the finish being directly proportional to the freshness? this applies even to taste. the white crema cup tasted a bit bitter and left a bittery taste in my mouth. the brown crema cup tasted like coffee at its best, leaving a crisp and nutty taste. also, after i did some research, i came to know that an espresso must have three layers. a bitter crema, a sweet middle and a nutty acidic bottom. you must mix these before drinking to have the best shot. if you see the glass picture i've attached , you can clearly see those layers.overall, this is a great espresso machine for a beginner. it makes great espresso and it is economical too. as i said, if you treat the machine well, the machine would treat your cup of joe well.,being a coffee enthusiast, the product fits in my requirement.easy to use. time taken is reasonable. adjustment of intensity works well.frothing tool is very good... though i prefer black coffee, frothing helps getting a perfect creamy coffee for my guests.,nice product,the coffee strength nob is a mythbut itne paise me itna is good,very happy with the machine, works fine and easy to operate, unfortunately it wasn't packed very well buy the seller so the plastic spoon that came with the machine was broken , everything was packed in the original box with only one tape to secure the box.,it makes the whole process of making coffee more difficult. also was shocked to know this is not covered under amazon's return policy. my bad i didn't check and now i am stuck with this. life is no better after you buy this.,coffee maker delivered without warranty card & instruction manual",17,0.8281276962899051,996.0,False,Morphy,High,Low,True,True,Mixed,0.0
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen,1699.0,3398.0,50%,3.8,7988.0,"500 Watt Powerful Mixer, this grinder can grind and blend both wet and dry ingredients with ease.|Operating noise levels between 80-90 dB; Initial burning smell is to be expected due to evaporating varnish, which is normal|This Lifelong combo has 3 Jar 500Watt mixer grinder and 1100Watt Dry Iron|1100 Watt Iron; with Non-Stick soleplate ensures that your garments do not stick to the plate even when the temperature is high.|1 year Brand Warranty|The 3-speed control knob of the grinder helps you get the right consistency as per your requirement. The iron also has a temperature setting knob that helps you adjust its temperature as per the fabric type.","R13SXCYDWPZD7M,R27X89M6VNZAZ6,R13PRENBWGTJL4,R1DIQOKB8QYLUH,R2FHZN2WCMLBOH,R2AOJHZMUZ7G2I,R91I40PR8A2CN,R2IZYQKHGOMD5L","Like it,Nice 👍 he,Iron worse grinder still usefull,Good,Nice work,Good for,Mixer is good. But package is very shabby. Wanted to gift it. But changed my mind,आवाज बहुत आती है बाकी मिक्सर accha hai","value for money,bahot achha product he ye,iron got damaged in just 1 year. while past few months i used before that just using occasionally like 1 time in month. same uses of grinder. but currently grinder working fine. this review date 30 dec""22 purchased product at 7th oct""21.,all product good. i am happy,good product of life long,good,,loud jyada hai",50,0.5,1699.0,False,Lifelong,High,Mid,True,False,satisfied,1.0
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home&Kitchen,664.0,1490.0,55%,4.1,925.0,1.5 Litre Capacity|1.5 Litre Capacity|Stainless Steel Body|Auto Cut-Off Feature|1500 Watts,"R1785DO8M4HFFD,R348X4GTO6PQU9,R1VCNIW9SC311F,R2D84AXLIIYENV,R1CW2N7FWCQ2E9,R8KYBGAM1VF8Y,R33F0EVLTMR7Q0,R3P48DOOF0CDJ8","It’s a good product in this price.,Nice product,It's very good,Good for use,Velue for money product,Good product,Value for money purchase,It is worthy","it’s a good product and i’m using it since 1 week and it’s performing well,i like the product but the code is small,it's good and easy to use .  full paisa wasul hai but cord thoda sa aur bada hona chahiye tha.,good for hot water in minutes, but it has 2 pin connector .,velue for money product,nice product,good product, fast delivery and ease of use make this a good value for money purchase.,this is good",55,0.4456375838926174,826.0,False,iBELL,Mid,Mid,True,True,Mixed,0.0
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",Home&Kitchen,948.0,1620.0,41%,4.1,4370.0,"It is designed with Multi-Utility Clamp Mechanism; Enables table as well as wall operation|Easy charging compatibility with existing power cables|Li-Ion Battery with 4 hours’ battery backup provides continual operation during power cut and uninterrupted air delivery|With a size of 158 L x 95 W x 204 H MM, it gives instant comfort with high speed operation and high air thrust.|Mounting Type: Tabletop; Material Type: Plastic","R1QPP4497NVNZ0,R3TCP13OGSIO0A,R537ORAZ3D691,R1FR1SGYIKT2UT,R2BGMFCU9XSZIO,R29PA6GTSHBZT5,R2F2GEQ7YAXRSD,R3FJPTSYA7QLDQ","Replaced the first one.,It is very good product,Go for it,Nice Product,Simple and supper,Compact and Premium look product,Tiny but good,Best buy ever","the first one was not working. so got a replacement of the same within 2 days. thank you amazon. now the new one is working but the battery life is not so good.,it is very light, portable, battery life is good and it's blowing fast wind of its capacity.,1.light weight2.battery life  •low speed -3hrs  •medium speed-2hrs  •high speed-1 hr3.fan speed is much better while it's charging.4.takes long time to charge5.overall quality is good and worth the price,product is awesome. easy to use. bettery life is good. take too time in charging.price is high on amazon. you can buy it at 800 from any offline store,nice good product,compact and very good look. looks premium product. air flow also good and noise level is also ok. don't look for other fans. battery backup not yet checked but only one point bad is that full charge you can't findout. there is no indication for full charge.,pros:original bajaj productgood buildlight weight3 speed settinggood air throw for one personcan change fan face both horizontally and verticallycons:vibrates, causing fan base to move if not clampedvery very small, so can only cool a part of the body of one personbattery life is 3 hrs, which is too lessclamp isn't big enough for table sidesoverall:very portable and good for one person. would have been better if size was a bit bigger increasing cooling surface. no regrets though..,moneys worth. innovative design. can fix it anywhere. speed is good.  been using it for 2 months now. only con is switch is small and at the back. have to search n adjust speed or switch it off.",41,0.5851851851851851,672.0,False,BAJAJ,Mid,Mid,True,True,Mixed,0.0
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",Home&Kitchen,850.0,1000.0,15%,4.1,7619.0,"PRODUCT: Crompton's dry iron with American Heritage Soleplate Coating for higher durability and longer life|TECHNICAL SPECIFICATIONS: Wattage 1000 W; Voltage 220-240V ; Dimensions 250 X 115 X 170 (L X W X H) mm|SAFETY: ISI Certified with power heating element for heavy duty use and overheat safety shut-off features|CONVENIENT AND EASY TO USE: 360⁰ swivel cord for easy cord movement and 6 pre-set fabric settings with variable temperature control|DESIGN: Matte black finished base and bronze lining, and a larger soleplate area with curved edges to ensure quick ironing","R1YXTYLLFSDN6F,R2IU9VU91K2RIN,R13T54P444JQ2A,R2PQUB36L5O64N,R1KII9H1CWAA05,R22699HYNGFQ3F,R3VW949SRSI8DG,R33VXW5FCRM538","Good,Very lightweight and good looking,good,So far so good,Nice 👍,Average,I think is this 1000 watts? Produce 750 watts.....,Good","light weight,product is compact and goog looking.due to light weights sometimes need hard press. heating is quick but feels inappropriate.cord sometimes abstract on standby.not that much effective on cotton which requires hard press.does lught and quick press job instantly,good,instructions ( manual) not clear,using it for a couple of weeks now. no complaints, does it’s job well. will update my review after using a couple of months.,it's light weight and easy to move,good but nice product,every points are ok.,good",15,0.85,150.0,False,Crompton,Mid,Low,True,False,satisfied,1.0
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home&Kitchen,600.0,640.0,6%,3.8,2593.0,"The Activated Carbon Media Traps And Destroys The Microbes In The Water And Removes The Unwanted Chemicals In It,Making It Safe To Drink|The Cartridge, Doesn'T Just Remove Harmful Pathogens As Per Usepa Guidelines, But Also Removes Odour","R364MSHPSCBSZC,RKEUW208YEVV5,R1HDU0OEUM7U2H,RE3OPNCDGNAGC,R28G1EME0HSGGY,R1YR3D0NQE0YA6,R8VXX7ZVUBYGD,R2TDWGLITZUANO","Good cartridge but works for less than 3 months for 2 people,Normally sediment water filter,Works for a short period,Water is not going down and not filtering,Great product but too costly .,Correct spare,Great water cleanser,ABC","prestige water purifier cartridge is obviously good. but it lasts very less number of days. it doesn't even last more than 2.5 months for 2 people. also the mrp is cut off and it is sold at a higher price.,this product normal sediment water filter, but not long use, so all customers you go to electric ro uv water purifier, i am suggested v guard, kent, havells brands,i wonder if the product is genuine because the cartridge that came with the filter ran for over a year. after that, the ones i received worked for about 2 months only. i'm now looking for a prestige service center from where i hope to get authentic product.,i order it for my prestige tatva non electric water filter. but it's not working properly. water is not filtering and company is not giving any solution and saying it's not covered under warranty. my 600 rupees is totally wasted. i'm not expecting it from prestige company.,these filter cartridges are replace in three months.,easy to replacr,all great but it lasts only for like 4-6 months max.,good",6,0.9375,40.0,False,Prestige,Low,Low,True,True,Mixed,0.0
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home&Kitchen,3711.0,4495.0,17%,4.3,356.0,"Instant Warmth: 2000 Watts PTC Room heater ensure your comfort during chilly winters|Plug :3 pin power socket plug ,Overhead protection with power selector: Yes , Personalized Comfort: Customized to your heating needs with an adjustable thermostat and power selctor knob to set power as required|Peace of Mind: Featuring an indicator light for ease of operation|Convenient & Elegant: Aristo comes with an easy carry handle for your convenience|Reliable & Safe: Our room heaters are dependable and they also come with a 2 Year warranty","R1RIXV8K7LNZPG,RV401DJ0XBW51,RXUB8YDK5V29B,R39J7BNAZRV82W,R19LI8LD47VTRC,R2MH08WHCZODCE,R3FSG9EKSAV3RH,RLS3Q3GQ6V9X5","Sleek , Silent and Effective,Good product,100 % satisfied and recommended....,Bad product. Fan makes lot of noise,Its good with a flaw,Overall best.,Number 1,works decently.","perfect for room heating ..... noiseless,,silent instant heating within 30 seconds. easy to carry just a small suggestion that it should have left and right wind blower also instead of only up and down. best product not saying it in this range but i have used others also this is the best till date. even some time we use it as heat massager also as wind flow is awesome so sometime for back pain or knees it's a perfect product. anyone of buying for the first time or buying for a better experience will recommend to go for this. its almost 60 days of usage now. and yes easy to clean also. i have a dog and she also enjoys it...,i got a 15 month old used heater, not a new one.the fan is making a too much noise. it is a defective or a damaged piece.i got it on 18th dec 2022. when i try to request a replacement i am told the return window is closed.if amazon / seller is sending a 15 month old used defective product should they at least not have the responsibility to at least get it replaced.,i have been using ptc heaters for a few years now and have been happy with their performance and longevity(usha & orpat).so decided to buy one more this year - saw this one had the highest rating. bought it. saw that its basically made by bajaj.anyway, its good looking and all seemed fine. but i started noticing a flaw with the thermostat. normally, there is always a hysteresis in the thermostat dial - it turns on at one point and turns off a little further back. but this one was turning on and off at exactly the same point. then i started observing that if the thermostat was on , it simply remained on. if it was off, it remained off. tried it multiple times and realised that the thermostat doesnt work. so finally returned it.overall power consumption is as expected - around 1.4kw at low and 2kw at high.,good,very nice product.....,good for a room of small size upto 150 sqft, warms rooms within an hour and takes about 2 for a room of 200 sqft. its really light weight and silent in operation. has different settings for fan speed and hot/cold air. the only drawback is that it wont work for a big room or hall area.  overall a good product .",17,0.8255839822024471,784.0,False,Morphy,High,Low,True,True,Mixed,0.0
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen,799.0,2999.0,73%,4.5,63.0,PRECISE MEASUREMENTS: Built with high precision sensors to quickly deliver accurate results & ensure your healthy recipe is deliciously perfect. Measures in grams/ml(water)/ ml(milk)/lb:oz/fl oz with range 1g-10000g|EASY TARE FUNCTION: Calculate net weight of ingredients by subtracting empty bowl or container weight. Press TARE button to reset scale to zero & weigh while adding ingredients to same container|BATTERY INCLUDED: The scale comes handy with 2 ready to use AAA batteries which gives long battery life of more than 6 months when used twice a day. Features Low battery & Error Indicators|ADDED FEATURES: Clear LCD display screen with large fonts & Auto-Off feature to facilitate power saving. Two separate buttons for unit conversion and On/Off/Tare function,"RV3NO42W0C95H,R1JQHFJM4G2WI6,R2P9PNOUDS613K,RN3HT9PBUD3NZ,R3JA7B5ISXAC5G,R1KJ8O69J9KEI2,R3FWP3NBL54127,R2KTH8A4IY9ZZQ","Excellent product,Good product, very accurate and sleek design. Totally Recommended,Good product,Accurate with multiple unit setting option,Light weight scale machine ... It's good for me,Good little gadget for kitchen,Good product for house use.,Awesome product","great product light weight n accuracy as of now good n easy to use.... must have in every kitchen,the product looks exactly same like it's shown in pic, wonderful design and also its accurate. i would highly recommend this product for your kitchen.,nice product and very easy to use. thanks to amazon and gadgetronics. go for it.,accurate with multiple unit setting option,light weight scale machine ... it's good for me,it's quite small but fairly accurate. i weighed some packets with known weight and it showed correct weight. very useful addition to my kitchen.,nice product for home use,easy to use. accurate, good.",73,0.2664221407135712,2200.0,False,Gadgetronics,High,High,True,False,satisfied,1.0
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen,980.0,980.0,0%,4.2,4740.0,"Compatible only for Pureit Advanced 23L water purifier|Germkill Kit (GKK) Capacity - 3000 Liters|The Germkill Kit (GKK) contains 3 Parts - Microfiber Filter, Germkill Processorᵀᴹ and Carbon Polisherᵀᴹ|Microfiber Filter - Removes visible impurities like dust, dirt, sand, etc.|Germkill Processorᵀᴹ - Uses programmed Germkill technology to remove invisible harmful viruses & bacteria|Carbon Polisherᵀᴹ - Removes chlorine, odor, along with other impurities to purify water and improve its taste|For GKK replacement instructions, refer to the user manual pdf (in Product guides & documents section)","R2ED9VEPT3A38F,R2TW58C4LDA0HB,R2FV708D23KCXU,R1ASXINH1OT6DR,R3E1ULB5JMK8M8,R5HEJW9MXSBSN,R1JLHUKHV02599,R3QWATH0CEY9UB","It's very nice,Got the correct one, asked,Good product,Very good item,Awesome,Good,ok,Delivered on time","ok,for replacing battery of purit 23 advanced water purifier. got what i required.,good,very good,i like it,been using it since 5 years,ok,nice product",0,1.0,0.0,False,HUL,Low,Low,True,False,satisfied,1.0
